37.751916	-122.403061	101
37.751928	-122.402855	101
37.752446	-122.403007	101
37.752808	-122.402788	101
37.753202	-122.403011	101
37.753214	-122.402801	101
37.754478	-122.403127	101
37.754478	-122.403127	101
37.75449	-122.402917	101
37.75449	-122.402917	101
37.75576	-122.403245	101
37.755775	-122.403035	101
37.756166	-122.403306	101
37.756192	-122.403098	101
37.756471	-122.403396	101
37.756514	-122.403193	101
37.756804	-122.403544	101
37.756866	-122.403349	101
37.757015	-122.403689	101
37.757029	-122.403461	101
37.757138	-122.403774	101
37.757223	-122.403595	101
37.757417	-122.40379	101
37.75753	-122.404169	101
37.757631	-122.404006	101
37.757748	-122.404442	101
37.757858	-122.40429	101
37.758034	-122.404836	101
37.758034	-122.404836	101
37.758231	-122.404803	101
37.758231	-122.404803	101
37.759422	-122.406244	101
37.759439	-122.406021	101
37.760731	-122.40648	101
37.760731	-122.40648	101
37.760743	-122.40626	101
37.760743	-122.40626	101
37.76125	-122.406109	101
37.761345	-122.406081	101
37.761393	-122.406283	101
37.761638	-122.406147	101
37.761798	-122.405829	101
37.761863	-122.406022	101
37.761907	-122.40576	101
37.761907	-122.40576	101
37.762012	-122.405926	101
37.762026	-122.405689	101
37.762026	-122.405689	101
37.762368	-122.405487	101
37.762433	-122.405654	101
37.762783	-122.40529	101
37.76297	-122.405384	101
37.763137	-122.405324	101
37.763284	-122.405053	101
37.763323	-122.405258	101
37.763338	-122.405038	101
37.763478	-122.405203	101
37.763842	-122.404895	101
37.763852	-122.405105	101
37.764311	-122.40506	101
37.764628	-122.40509	101
37.764643	-122.40484	101
37.764643	-122.40484	101
37.765063	-122.404811	101
37.765923	-122.4052	101
37.765923	-122.4052	101
37.765938	-122.404952	101
37.766176	-122.405221	101
37.766176	-122.405221	101
37.767217	-122.405422	101
37.767233	-122.405154	101
37.76779	-122.405375	101
37.767939	-122.405778	101
37.768171	-122.4058	101
37.7682	-122.406081	101
37.768431	-122.406539	101
37.768452	-122.406176	101
37.768546	-122.406811	101
37.768774	-122.407841	101
37.76885	-122.406699	101
37.768955	-122.406848	101
37.76901	-122.409077	101
37.769111	-122.409608	101
37.769111	-122.409632	101
37.76928	-122.407264	101
37.769322	-122.410881	101
37.769447	-122.410886	101
37.769456	-122.410989	101
37.769457	-122.411079	101
37.769459	-122.413389	101
37.769486	-122.414498	101
37.769486	-122.414498	101
37.769506	-122.415305	101
37.769513	-122.407569	101
37.769519	-122.415588	101
37.769545	-122.40764	101
37.769578	-122.413347	101
37.769578	-122.413347	101
37.769587	-122.417034	101
37.769596	-122.4141	101
37.769612	-122.414801	101
37.769631	-122.415563	101
37.769631	-122.415563	101
37.769662	-122.417733	101
37.769662	-122.417733	101
37.76967	-122.41781	101
37.76967	-122.41781	101
37.769688	-122.416339	101
37.769688	-122.416339	101
37.769739	-122.417803	101
37.769793	-122.409035	101
37.769815	-122.417753	101
37.769815	-122.417753	101
37.769852	-122.417721	101
37.769857	-122.417764	101
37.769875	-122.408363	101
37.769878	-122.417129	101
37.769918	-122.417781	101
37.769957	-122.417661	101
